,category,id,latitude,longitude,gen_cat_African,gen_cat_American,gen_cat_British_Irish,gen_cat_Chinese,gen_cat_European_Other,gen_cat_French,gen_cat_Indian,gen_cat_Italian,gen_cat_Japanese,gen_cat_Korean,gen_cat_Latin_American,gen_cat_Mediterranean,gen_cat_Mexican_Caribbean,gen_cat_Middle_Eastern,gen_cat_Other,gen_cat_Pakistani,gen_cat_Southeast_Asian
1881,italian,PZc-I3zkq_xZjrfBlV1UGQ,51.571326,-0.1937297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1882,italian,6F7g2QPLN3Src-nWUjIXSw,51.4930788,-0.1766343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1883,italian,Zes9yxgmB-4NLtbqg4D7EA,51.500727,-0.091471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1884,italian,f3ZTg4I317eXfe6GkFPorw,51.548184565407,-0.181560372272661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1885,italian,qtE1b9dfaTE5ykXVAmSG3A,51.5592903534367,-0.152735710144043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1886,italian,_xxCe8laoeyHeE9ZLCw_NA,51.523189057823,-0.098763319165442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1887,italian,sYZGxuBAZ-ki-XLT8nxfsw,51.418558,-0.134303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1888,italian,spFn5GMIB9xG-RUmIh2ntA,51.511042697863,-0.14483978811039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1889,italian,wdIGtn_e3Myqp5QLjfMCkw,51.491252,-0.167248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1890,italian,pbWzxl-N7sF3liuUCWL3Wg,51.4340257,-0.1284156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1891,italian,y2e0GZqMA4J3lNG-VobXOw,51.5141747480178,-0.140100865997589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1892,italian,12JPwZ7NdTAj5hoDE2mgpA,51.519689,-0.136238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1893,italian,d0GkLxKlcuxJ9dw9FWRfaQ,51.521028,-0.156795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1894,italian,EppwU38YQzpcTw5661YPhw,51.518164,-0.204104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1895,italian,nk3z2ky46fUYQsv1IugdSg,51.4607385586464,-0.165176598438393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1896,italian,GIi7p05axcvFpsLE68F3RQ,51.4964238,-0.1439207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1897,italian,NbdDoMFS23ACb-kfhZkBbg,51.465005538281,-0.26439187826251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1898,italian,teqVio8rRuxHqM1GkrH2bA,51.4708778413372,-0.123553225825503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1899,italian,7gCEoGMEXScCAPkIuJso6w,51.5239526,-0.0963686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1900,italian,zDjiF9j6dWiWxhJqstqKOg,51.4729053641485,-0.0215501981475654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1901,italian,cM-WpHw1C1p5bzHOLfmC8w,51.5166467767898,-0.173725814775256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1902,italian,lO1dnaeldYEkqaxeH9_nTQ,51.4928845,-0.2542567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1903,italian,Y3nYMePvsl-rneyNxUUBfw,51.508727,-0.131544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1904,italian,LWZWnJAKSuqn_dc5v-2VSA,51.5969896,-0.109588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1905,italian,UuC2D19b8ZElkzBHaccgSQ,51.520237,-0.073113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1906,italian,3fNsojfqqwxtmC0VeqoWUw,51.4815371987026,-0.00908631831407547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1907,italian,OQvSAov8_GXRBcDn-bgGBQ,51.464419,-0.237643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1908,italian,rdTPhHLjItojCYHkp0d_7w,51.4824027433441,-0.178077830688494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1909,italian,lf6jeVPbSAYTOHyeHk6F5w,51.5179847,-0.1181617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1910,italian,gSDbYD_wthdHT01Ai8inOQ,51.486192,-0.221176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1911,italian,2abupGdBNanpS9BLA88v7g,51.5371057,-0.061675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1912,italian,_jvJeNvhbYWzH25dayAiUQ,51.4106638032866,-0.292148751451616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1913,italian,n0TVbo74j5eeYNucr8EasQ,51.5105012403333,-0.136738096289319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1914,italian,fiFgpIpAXWjbcE-HiJU4dQ,51.485258,-0.181359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1915,italian,Ztt6Zr2gOhNGLuLWq4FKmw,51.5096190136463,-0.132932985559055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1916,italian,MI2ztjg9NM4NQ7caP9gTuQ,51.51328,-0.153716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1917,italian,LXwsmjZVUZRp8JCXDkt1PA,51.51142,-0.139706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1918,italian,I6jOisHw-AQkitc9uq4pVA,51.4597530525427,-0.18911318949539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1919,italian,9k1D2uboQOxPtk5phUqjRQ,51.5044795645927,-0.0234554502999704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1920,italian,AQvL4ZAx1U8GO3BCBfnchg,51.512154,-0.132153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1921,italian,Tf9G-DDVz6WLwWY3DQ18pw,51.4191411363527,-0.196601141204599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1922,italian,h_avfbh1JQS4A1NB8gl5bQ,51.515507,-0.076945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1923,italian,8MOdLOW_26lDqs9nmYB9zg,51.509846,-0.080008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1924,italian,s5BwXqUb7qOIHVy_Y43qkQ,51.523132912588,-0.1244108949348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1925,italian,DVOOu6nh877aCKVoqMc-Jw,51.5481691,-0.1807304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1926,italian,t7KKmMcpvAoTRC6E4xNAiQ,51.5146441,-0.1185491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1927,italian,xup-3Iso1n4mIPeTUlkoTA,51.508529313403,-0.19940708864958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1928,italian,ZQNFHUKQB3npzpk2GQI_dg,51.5339076,-0.1708766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1929,italian,cdmEgapFYrNUPF-bobdNjQ,51.5201454,-0.1226513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1930,italian,vLAfN44g2dByU8y6vztWRA,51.4596774049187,-0.211372449951814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1931,italian,kc-QJhsX69qsHTHRIyh-Wg,51.522252,-0.0872926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1932,italian,9qWv1oK1HV5rIrVQbYNEmQ,51.4705376,-0.1913657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1933,italian,6CzxenEcXpcg3IShgJiqNg,51.501019,-0.188078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1934,italian,29x0MdG6Jy4bpELXu68tqg,51.508507,-0.141382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1935,italian,8bvTQPvmZsgDY4vMYcFtbA,51.5914906,-0.00615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1936,italian,1Xa13wu3hXtND1r4lkDWeg,51.547105,-0.180062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1937,italian,e3kRpAAjIbT2oOgdK6wyUA,51.5059139,-0.1377605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1938,italian,eM8Pd-yECaRNe0s1SkBHiA,51.5065467553807,-0.238165855326298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1939,italian,TiTMbQv41dVGu-x1_s_-3A,51.5146894,-0.1410777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1940,italian,wEwnhk1SNf4Gb0xJXGIGsw,51.6114864,-0.1786719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1941,italian,TMo3Gp0T7mFoYrzSRlCKkQ,51.4916381835938,-0.160261005163193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1942,italian,W5uRZhOLKeD41N639AFk_g,51.5043337,-0.0194629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1943,italian,ynUpHFLT5tts4mgqLmGj2Q,51.509609,-0.123106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1944,italian,LdNdlIfR4vawc8wiJGxnKw,51.506382,-0.088713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1945,italian,a3ql309E__VT3uBzl0CTKw,51.5166602,-0.1089447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1946,italian,PCEdUpcG60IsoAo_YN7YRA,51.465307028477,-0.15662319597406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1947,italian,uXkh7LoG6tTyiO-2odS0lw,51.5202046,-0.0756259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1948,italian,6NAK4Gwpp5COw7sn_xFSJQ,51.4643,-0.0362108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1949,italian,TrBQ0Q2IMrMPDlzIeMjUJQ,51.5697,0.01305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1950,italian,I2C8jGb0xcssrkxf26bSEg,51.555776,0.020409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1951,italian,Da5okvXnE1S2lIS1ibtM4Q,51.5191993713379,-0.0999670028686523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1952,italian,DQS2NSQqZ33e1ppEn1Cm7w,51.551597,-0.140794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1953,italian,f2ePOy5rX-5QNKid1QVMmw,51.51257,-0.187348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1954,italian,-2XXfQ1-EDnVoLEkIfoFaA,51.51331,-0.080616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1955,italian,SeR2ZWwVI70DNd71vcjFsA,51.512894,-0.131763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1956,italian,Pp-DzJKSiABDjn4g1l5Ppg,51.4663890908245,-0.297430651150471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1957,italian,bEqgNCeP7Hq6Kd8AKeALdA,51.4930649,-0.23545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1958,italian,XjXVJTyk1leL4G5wYecDfA,51.5117863,-0.1201856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1959,italian,FFLVsbYgURJYp5FqOUbnBw,51.4893433,-0.2227147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1960,italian,-8LLNnVLvIGQB71WebUc7Q,51.5031465,-0.1132592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1961,italian,yv3A3YSZlQqKSmelbCTjBQ,51.5012594058192,0.00715541685351956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1962,italian,dSCWduCGh6DC-1Enr0hoGQ,51.4968484,-0.20541694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,italian,elab4nkD2EOe_EvSDv52ZQ,51.5811729431152,-0.198447003960609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1964,italian,MFMzqOTqgSRZ-RG7VEYmHA,51.5178998,-0.1260084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1965,italian,m-XBhm1NEwzexrmKmc_24g,51.5519916,-0.0859742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1966,italian,dgWYDpKP0XxyFCDOSNo0tw,51.4221039,-0.2086608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1967,italian,UKntq5iWzgRvq5FIzTCFEQ,51.5097960779822,-0.129013619044638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1968,italian,lMuS_YqOHgfhsSnmWiAOvg,51.5196384,-0.1353405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1969,italian,HR3VE6PUAZMbY4M64GaufQ,51.5018836,-0.1915139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1970,italian,q5G2j9BD562bodlm9qrgBg,51.520178,-0.151587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1971,italian,nSdZXe2tbFS9iME-pbjbyw,51.5395126342773,-0.101572997868061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1972,italian,PnVq1ktrN5c9xRebIAY5UA,51.5111659338733,-0.187306753375196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1973,italian,GotOvok_LKl5rGmHpZq9Kg,51.5478991563243,-0.181054016752318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1974,italian,xf8l_NS9wVHP1akY0kEe5A,51.5037146208485,-0.102304960346783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1975,italian,l_Ukgez5NZWmI47B99x8pw,51.5208567,-0.0846497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1976,italian,Ukk4d9DzK7V8Mm-bTdf4kg,51.5052032059429,-0.0218117237091064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1977,italian,lnTJ61q41ZakCEoyqbxtLA,51.517799,-0.160447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1978,italian,KSg9scdsHHVdAEnRhfS6lQ,51.510543,-0.218729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1979,italian,K0_aVDc47jgsumbB4Bdjqw,51.5399107,-0.0762089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1980,italian,OowOu-I7YyppjmfURwxKQQ,51.595426584786,0.0222972221162646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1981,italian,AGvwTHggMX79RxJkK5PKhg,51.5021169982351,-0.188760474642594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1982,italian,iqy38mvCJB4N_9UBnTLQSg,51.5471230757425,-0.204570122657953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1983,italian,f0TfqdlKVY1uyR_3R-bpcA,51.499603,-0.163052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1984,italian,hpxNO7r_T86H9b7S7qntyQ,51.5144184,-0.0937728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1985,italian,GLMRWcP3VZwecRA2xRLPpg,51.5120383,-0.1214872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1986,italian,o8XSluCgafYqf7Ia8hbeOQ,51.49303,-0.193165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1987,italian,dpWSi8nVyjm2CerE8-k5bA,51.4147528,-0.0503019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1988,italian,ngLUULr-zdmxKfYll7LwVA,51.512826,-0.12623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1989,italian,1Izwy0GGCVYNfJ6OAxfq3A,51.437225,-0.127719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1990,italian,MeOmgLG-r1P9gZsa619vkQ,51.517157,-0.155616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991,italian,O_gQuYp5HeTblEU0zg-bKA,51.535279,-0.10384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1992,italian,Z6_m0x3OZeQCNzCn_h0-Dw,51.503306,-0.073827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1993,italian,QytfXNxtFMNZlboG7NEe6g,51.506709,-0.028032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1994,italian,HIR1jvbjG9jiv6TuUM_b0Q,51.5197182,-0.1565953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995,italian,Mb0QDi9-7hJL3pCtzp6_UA,51.508198,-0.277946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,italian,BJKm3AUIuIjtxYQlrZ9tfA,51.4678086,-0.2210152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,italian,_R3gMZ8QXLl7_QpMMtDbWA,51.5452194,0.0257906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1998,italian,wJC2aPWJqyqcGe9dg7LzYQ,51.51745,-0.119152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1999,italian,E8FnvTymbSGfMP2cRT2UEQ,51.4115411647603,-0.0488373264670372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000,italian,7tqOMiGaTTY6C2wMtZeyVQ,51.5729888090371,-0.199642181396484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2001,italian,f1NbXSN3gcFAxjRauY90Dw,51.5183154278305,-0.188823491334915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2002,italian,ALVx8hVAH6fMaxbxSw_VeA,51.580522,-0.122481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003,italian,l4CQZDQ7pCmkhopx89oU2g,51.494935,-0.187241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,italian,mXlZCd0atM0S9JfBlchpMA,51.510581,-0.12824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,italian,PvXAsNEKk0aocDwz-o9UKA,51.49918,-0.1837949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,italian,664K81hG4wnHXO81apGn2w,51.5366314,-0.1039435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,italian,YNyVDXIsy9Ns5jPknF617w,51.5125134,-0.1376278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,italian,FlJSVj8WITa2e5ja71sOaQ,51.517147,-0.119871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,italian,dkIS2P9JbPBiW9qjpLarGw,51.5057276174347,-0.115111752305239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,italian,KqRyk31IFS62VvYE-9VG6w,51.513525,-0.122816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,italian,Gmt7w8boxQJiA6lEQMDXWQ,51.497389,-0.14324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,italian,CG6qvxL_f00nGYeMouNMaQ,51.4437395,-0.0200981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,italian,RC7j754gYDsaYkbe9ncjcQ,51.5159812,-0.1417467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,italian,B__B6RPZjC0bv2bFKcIJ3g,51.4983999,-0.1664499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,italian,UFlQ6j_vdNlGBDjwTD23FQ,51.514608,-0.105078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,italian,mw-yZ2eXU_5NSjmlTWmcnA,51.480276838077,-0.19713504305988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,french,zJNI06Y2zZQFh9OBSFCdgQ,51.5127614699071,-0.14159163911048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,french,4ibHPLYd299_m1LOdcqxXw,51.5171949,-0.1260125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,french,hyBMgmRZ5uvwJEg3N4zd3w,51.518833,-0.134849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,french,qF2hV5EPB1HLawqYDQZbeQ,51.51248,-0.120481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,french,HyMWx0hCF0FLxAy3RwbL7w,51.5376815795898,-0.10402800142765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025,french,D7p8_LXEFq3OqLxZIO-dLQ,51.51166,-0.124695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026,french,btmD6I6XuFIngdLZtWAjTg,51.4937304,-0.1823091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2027,french,pMZ4XI-RsAxY6YK3xHVFJA,51.5061193239226,-0.0887993531057241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2028,french,VtLgCcLSEwFBiKPFV6_Mug,51.5123176574707,-0.121569000184536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2030,french,5oLV6eWx4RLjgPlEKLczOQ,51.5387914,-0.190351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2031,french,SQqalQPyvPPeMVRZpM4Euw,51.512071,-0.122977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2033,french,T-fowSffgbxpSKSdrDez1A,51.512638,-0.146243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2035,french,UKdzb5sW5r7x2AY3KctVUg,51.510757,-0.124054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2036,french,qM6lDKglcVhUkH-0fJTn4g,51.5115661621094,-0.126066997647285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2037,french,3MTtcYF7B3CtWE9_LJhWsw,51.4912167654831,-0.103437218690323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2038,french,UWiKhfMbCrxigWfc05jrWA,51.5181672,-0.0712837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2039,french,zzjuqjPE7KTFFWIZvY6Uew,51.502029603588,-0.1602532520838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2040,french,AL5Nqlp5v4buaV04z0xBOA,51.512985,-0.128444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2041,french,3fug-QaxGXZf58gBEqBe4w,51.5341223088385,-0.0560837915559814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2043,french,lHDmU30IffReJzeN-nfbcg,51.5024378995539,-0.152714507934547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2044,french,O6PWDbK6H9MQmrDfAAoJng,51.512412840745,-0.14322108014182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2045,french,IJTaIhmPXovQ7MJJDpzekw,51.512908,-0.174882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2046,french,XUwGo_3lgdxjuL7E5s3FKA,51.5154244,-0.1334727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2047,french,M1gUkd17zi9ZYjBcSkSpIA,51.511300562631,-0.15507069144529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2048,french,HML1DSciLbtg2htFmRWCFA,51.4993674,-0.1565204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2049,french,cV9dn2Db9xzd4YnnEmMLnQ,51.518264,-0.151117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2050,french,d6ZfhVFHTjwlB33BLUECmg,51.5133171081543,-0.130649998784065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2051,french,xswz3LN249CBWn-Xc7u2lg,51.4992288,-0.1969429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2052,french,lrA0Xss9u0lwd4sfEyktmw,51.5132288926225,-0.0992694879514433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2053,french,Sf1u7eCFmf9E9B0agS1yXw,51.5206234,-0.1007171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2055,french,jxN3X5vgEfPfHsZxEeJtuQ,51.506485,-0.147213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2056,french,335bAiGx1OzbnmgV-6dE4g,51.5500471393663,-0.107909992126366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2057,french,kt2e1Yj3M3mGmbeM8xGcrQ,51.4657939,-0.1537946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2059,french,BjK1E7MvoR-Sm5yLY87KmQ,51.54019711634,-0.15427274630793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2060,french,w2lWBJDb_8uk5oV_uyrGjw,51.5119787,-0.1200707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2061,french,Eb7RLzLQfFt4Uyif0dwHxA,51.4859441,-0.1844376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2063,french,7KlQYVwDJK-re5gCJp2kdw,51.539763831626,-0.10271961840901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2064,french,TQYdStZGdy_llp6vbBki7w,51.513261,-0.090875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2065,french,W2BYOYtsgmzVfw5Ul-_SJg,51.5124632,-0.1534003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2066,french,vOodinca8gs_ewv3xj8sgQ,51.5237361241605,-0.111223960338227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2067,french,nBfEaDuRx3U1M6WHHbZfFw,51.5146006252219,-0.111446472352554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2068,french,0LUShm0aerOxTLxK-XFZTQ,51.522811,-0.1062015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2069,french,6BRC_x_SsQxv4rBp42yPog,51.5214563850873,-0.143144858908866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2070,french,XoIWi1dNRrXNv459LFiUkg,51.465745,-0.182282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2071,french,2_YaH6ZMbMXV-_zx9D7tFg,51.5197957645422,-0.153304788360629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
